book_name,name,llm_classification,total_adjectives,top_adjectives,adjectives
A_Feast_for_Crows,orivel,1,1,handed:1,{'handed': 1}
A_Feast_for_Crows,ormond,2,1,only:1,{'only': 1}
A_Feast_for_Crows,oswell,2,1,old:1,{'old': 1}
A_Feast_for_Crows,owen,2,1,amiable:1,{'amiable': 1}
A_Feast_for_Crows,pahl,2,1,most:1,{'most': 1}
A_Feast_for_Crows,pearl,1,2,first:2,{'first': 2}
A_Feast_for_Crows,perestan,2,1,first:1,{'first': 1}
A_Feast_for_Crows,petyr,2,3,"afraid:1, angry:1, awake:1","{'afraid': 1, 'angry': 1, 'awake': 1}"
A_Feast_for_Crows,petyr baelish,2,3,"clear:1, confident:1, petyr:1","{'clear': 1, 'confident': 1, 'petyr': 1}"
A_Feast_for_Crows,pia,1,2,"fit:1, poor:1","{'fit': 1, 'poor': 1}"
A_Feast_for_Crows,piper,1,1,easy:1,{'easy': 1}
A_Feast_for_Crows,podrick,2,3,"certain:1, quiet:1, astonished:1","{'certain': 1, 'quiet': 1, 'astonished': 1}"
A_Feast_for_Crows,prince trystane,2,1,brave:1,{'brave': 1}
A_Feast_for_Crows,pycelle,1,6,"old:3, asleep:1, uncomfortable:1, declarant:1","{'old': 3, 'asleep': 1, 'uncomfortable': 1, 'declarant': 1}"
A_Feast_for_Crows,quence,1,2,"certain:1, good:1","{'certain': 1, 'good': 1}"
A_Feast_for_Crows,quentyn,2,2,young:2,{'young': 2}
A_Feast_for_Crows,rafford,2,1,pretty:1,{'pretty': 1}
A_Feast_for_Crows,randyll,2,1,incredulous:1,{'incredulous': 1}
A_Feast_for_Crows,raynald,2,1,captive:1,{'captive': 1}
A_Feast_for_Crows,renly,2,6,"lithe:2, dead:1, lean:1, bemused:1, rode:1","{'dead': 1, 'lean': 1, 'lithe': 2, 'bemused': 1, 'rode': 1}"
A_Feast_for_Crows,renly baratheon,2,1,more:1,{'more': 1}
A_Feast_for_Crows,reznak,2,1,third:1,{'third': 1}
A_Feast_for_Crows,rhaegar,2,2,"purple:1, certain:1","{'purple': 1, 'certain': 1}"
A_Feast_for_Crows,ricasso,2,3,"old:2, blind:1","{'old': 2, 'blind': 1}"
A_Feast_for_Crows,rickon,2,1,tall:1,{'tall': 1}
A_Feast_for_Crows,robb,2,1,precious:1,{'precious': 1}
A_Feast_for_Crows,robert,2,12,"little:4, strong:2, afraid:1, dead:1, accomplished:1","{'strong': 2, 'afraid': 1, 'little': 4, 'dead': 1, 'accomplished': 1, 'handsome': 1, 'drunk': 1, 'stronger': 1}"
A_Feast_for_Crows,robert arryn,2,1,young:1,{'young': 1}
A_Feast_for_Crows,robert baratheon,2,2,"loath:1, first:1","{'loath': 1, 'first': 1}"
A_Feast_for_Crows,robert i baratheon,2,1,ignorant:1,{'ignorant': 1}
A_Feast_for_Crows,ronnel,2,1,poor:1,{'poor': 1}
A_Feast_for_Crows,roone,2,2,"youngest:1, lost:1","{'youngest': 1, 'lost': 1}"
A_Feast_for_Crows,rose,1,9,"faced:2, cross:1, -:1, legged:1, innocent:1","{'cross': 1, '-': 1, 'legged': 1, 'innocent': 1, 'wild': 1, 'proud': 1, 'faced': 2, 'golden': 1}"
A_Feast_for_Crows,rosey,1,2,"lovely:1, little:1","{'lovely': 1, 'little': 1}"
A_Feast_for_Crows,roslin,1,1,old:1,{'old': 1}
A_Feast_for_Crows,saduleon,1,1,great:1,{'great': 1}
A_Feast_for_Crows,sam,2,11,"poor:3, grateful:2, younger:1, fond:1, good:1","{'younger': 1, 'fond': 1, 'grateful': 2, 'poor': 3, 'good': 1, 'comfortable': 1, 'fingered': 1, 'aghast': 1}"
A_Feast_for_Crows,sandor,2,3,"dangerous:1, hard:1, brutal:1","{'dangerous': 1, 'hard': 1, 'brutal': 1}"
A_Feast_for_Crows,sandor clegane,2,2,"quicker:1, dead:1","{'quicker': 1, 'dead': 1}"
A_Feast_for_Crows,sansa,1,8,"older:1, afraid:1, inclined:1, certain:1, frightened:1","{'older': 1, 'afraid': 1, 'inclined': 1, 'certain': 1, 'frightened': 1, 'despairing': 1, 'asleep': 1, 'sweet': 1}"
A_Feast_for_Crows,selyse,1,1,queen:1,{'queen': 1}
A_Feast_for_Crows,ser arys,2,2,"stubborn:1, dead:1","{'stubborn': 1, 'dead': 1}"
A_Feast_for_Crows,ser brynden,2,1,younger:1,{'younger': 1}
A_Feast_for_Crows,ser daemon,2,1,sweet:1,{'sweet': 1}
A_Feast_for_Crows,ser daven,2,2,"beard:1, astonished:1","{'beard': 1, 'astonished': 1}"
A_Feast_for_Crows,ser dontos,2,1,fruitless:1,{'fruitless': 1}
A_Feast_for_Crows,ser emmon,2,1,own:1,{'own': 1}
A_Feast_for_Crows,ser forley,2,1,bovine:1,{'bovine': 1}
A_Feast_for_Crows,ser hyle,2,2,"wrong:1, interested:1","{'wrong': 1, 'interested': 1}"
A_Feast_for_Crows,ser osmund,2,1,uneasy:1,{'uneasy': 1}
A_Feast_for_Crows,ser osney,2,5,"wary:1, young:1, lusty:1, far:1, more:1","{'wary': 1, 'young': 1, 'lusty': 1, 'far': 1, 'more': 1}"
A_Feast_for_Crows,ser quincy,2,1,old:1,{'old': 1}
A_Feast_for_Crows,ser roger,2,1,big:1,{'big': 1}
A_Feast_for_Crows,shadrich,2,2,good:2,{'good': 2}
A_Feast_for_Crows,sigfryd,2,1,old:1,{'old': 1}
A_Feast_for_Crows,sigfryd harlaw,2,1,old:1,{'old': 1}
A_Feast_for_Crows,stannis,2,6,"desperate:2, foolish:1, cunning:1, true:1, welcome:1","{'desperate': 2, 'foolish': 1, 'cunning': 1, 'true': 1, 'welcome': 1}"
A_Feast_for_Crows,sweetrobin,1,5,"poor:3, scared:1, brave:1","{'poor': 3, 'scared': 1, 'brave': 1}"
A_Feast_for_Crows,swyft,2,1,pale:1,{'pale': 1}
A_Feast_for_Crows,taena,1,5,"pleased:1, drunk:1, certain:1, doubtful:1, quick:1","{'pleased': 1, 'drunk': 1, 'certain': 1, 'doubtful': 1, 'quick': 1}"
A_Feast_for_Crows,tanda,1,2,"about:1, dead:1","{'about': 1, 'dead': 1}"
A_Feast_for_Crows,terrence toyne,2,1,abed:1,{'abed': 1}
A_Feast_for_Crows,terys,2,1,ternesio:1,{'ternesio': 1}
A_Feast_for_Crows,theodan,2,1,true:1,{'true': 1}
A_Feast_for_Crows,theon,2,3,"hopeless:1, old:1, dead:1","{'hopeless': 1, 'old': 1, 'dead': 1}"
A_Feast_for_Crows,tom,2,2,"scrawny:1, old:1","{'scrawny': 1, 'old': 1}"
A_Feast_for_Crows,tommen,2,22,"young:3, little:2, first:1, faced:1, robust:1","{'first': 1, 'faced': 1, 'robust': 1, 'precious': 1, 'little': 2, 'happy': 1, 'old': 1, 'safe': 1, 'young': 3, 'afraid': 1, 'eyed': 1, 'fond': 1, 'frightened': 1, 'grateful': 1, 'gullible': 1, 'pleased': 1, 'last': 1, 'd': 1, 'blank': 1}"
A_Feast_for_Crows,tris,1,1,closest:1,{'closest': 1}
A_Feast_for_Crows,tristifer,2,1,poor:1,{'poor': 1}
A_Feast_for_Crows,trystane,2,2,"innocent:1, young:1","{'innocent': 1, 'young': 1}"
A_Feast_for_Crows,tyene,1,5,"sweet:2, gentle:1, older:1, cross:1","{'sweet': 2, 'gentle': 1, 'older': 1, 'cross': 1}"
A_Feast_for_Crows,tyrell,2,4,"older:2, castle:1, last:1","{'older': 2, 'castle': 1, 'last': 1}"
A_Feast_for_Crows,tyrion,2,1,valonqar:1,{'valonqar': 1}
A_Feast_for_Crows,tytos,2,1,fat:1,{'fat': 1}
A_Feast_for_Crows,uncle kevan,2,1,least:1,{'least': 1}
A_Feast_for_Crows,vale,1,4,"dry:1, dismal:1, hidden:1, unsettled:1","{'dry': 1, 'dismal': 1, 'hidden': 1, 'unsettled': 1}"
A_Feast_for_Crows,vance,2,1,like:1,{'like': 1}
A_Feast_for_Crows,victarion,2,5,"godly:1, strongest:1, big:1, few:1, ripe:1","{'godly': 1, 'strongest': 1, 'big': 1, 'few': 1, 'ripe': 1}"
A_Feast_for_Crows,viserys,2,3,first:3,{'first': 3}
A_Feast_for_Crows,walder,2,1,old:1,{'old': 1}
A_Feast_for_Crows,will,2,3,"ill:1, own:1, free:1","{'ill': 1, 'own': 1, 'free': 1}"
A_Feast_for_Crows,willow,1,5,"great:1, green:1, more:1, older:1, crooked:1","{'great': 1, 'green': 1, 'more': 1, 'older': 1, 'crooked': 1}"
A_Feast_for_Crows,yna,1,2,eyed:2,{'eyed': 2}
A_Feast_for_Crows,young serry,1,1,different:1,{'different': 1}
Vanity_Fair,adonis,2,3,"clumsy:1, military:1, perfect:1","{'clumsy': 1, 'military': 1, 'perfect': 1}"
Vanity_Fair,alexis soyer,2,1,immortal:1,{'immortal': 1}
Vanity_Fair,amelia,1,83,"dear:13, poor:12, little:4, sure:3, ready:3","{'hearted': 2, 'disappointed': 1, 'sure': 3, 'mistress': 1, 'old': 2, 'frightened': 1, 'ready': 3, 'bold': 1, 'worthy': 1, 'dearest': 3, 'poor': 12, 'proud': 1, 'little': 4, 'beloved': 2, 'dear': 13, 'next': 1, 'gentle': 2, 'solitary': 1, 'lonely': 1, 'young': 1, 'pretty': 1, 'happy': 3, 'christian': 1, 'free': 1, 'quiet': 1, 'asleep': 1, 'weak': 1, 'agitated': 1, 'pale': 1, 'gentlest': 1, 'good': 1, ""spur'ted"": 1, 'likely': 1, 'disposed': 1, 'fond': 1, 'thankless': 1, 'alone': 1, 'pleased': 1, 'elegant': 1, 'grateful': 1, 'lovely': 1, 'scared': 1, 'silent': 1, 'noble': 1, 'aware': 1}"
Vanity_Fair,angel,1,9,"poor:1, little:1, good:1, gentle:1, glad:1","{'poor': 1, 'little': 1, 'good': 1, 'gentle': 1, 'glad': 1, 'superior': 1, 'bad': 1, 'such': 1, 'perfect': 1}"
Vanity_Fair,arabella,1,2,poor:2,{'poor': 2}
Vanity_Fair,august,2,2,most:2,{'most': 2}
Vanity_Fair,beau,2,1,big:1,{'big': 1}
Vanity_Fair,becky,1,37,"poor:3, dear:2, last:2, little:2, miserable:1","{'poor': 3, 'miserable': 1, 'known': 1, 'enough': 1, 'dear': 2, 'unfortunate': 1, 'silly': 1, 'sentimental': 1, 'such': 1, 'ready': 1, 'engaged': 1, 'last': 2, 'elated': 1, 'virtuous': 1, 'surprised': 1, 'little': 2, 'dangerous': 1, 'good': 1, 'handsome': 1, 'clever': 1, 'affectionate': 1, 'more': 1, 'sorry': 1, 'affable': 1, 'easy': 1, 'respectable': 1, 'orderly': 1, 'happy': 1, 'innocent': 1, 'interested': 1, 'great': 1, 'anxious': 1}"
Vanity_Fair,becky sharp,1,1,poor:1,{'poor': 1}
Vanity_Fair,bedwin,2,1,adventurous:1,{'adventurous': 1}
Vanity_Fair,bessy,1,2,poor:2,{'poor': 2}
Vanity_Fair,betsy,1,1,poor:1,{'poor': 1}
Vanity_Fair,betty,1,1,afraid:1,{'afraid': 1}
Vanity_Fair,bill,2,4,"little:1, such:1, fatal:1, sham:1","{'little': 1, 'such': 1, 'fatal': 1, 'sham': 1}"
Vanity_Fair,binkie,2,5,"noble:1, lamented:1, first:1, young:1, pale:1","{'noble': 1, 'lamented': 1, 'first': 1, 'young': 1, 'pale': 1}"
Vanity_Fair,binny,1,3,"old:2, right:1","{'right': 1, 'old': 2}"
Vanity_Fair,black sambo,2,2,black:2,{'black': 2}
Vanity_Fair,blair,1,1,same:1,{'same': 1}
Vanity_Fair,blanche,1,2,"dear:1, sweet:1","{'dear': 1, 'sweet': 1}"
Vanity_Fair,bob suckling,2,1,little:1,{'little': 1}
Vanity_Fair,bobby,2,1,little:1,{'little': 1}
Vanity_Fair,bonne,1,2,french:2,{'french': 2}
Vanity_Fair,burjoice,2,1,charming:1,{'charming': 1}
Vanity_Fair,charity,1,2,"little:1, admirable:1","{'little': 1, 'admirable': 1}"
Vanity_Fair,charlotte,1,5,"good:2, alive:2, dear:1","{'dear': 1, 'good': 2, 'alive': 2}"
Vanity_Fair,christian,2,2,"good:1, little:1","{'good': 1, 'little': 1}"
Vanity_Fair,cinderella,1,1,humble:1,{'humble': 1}
Vanity_Fair,circe,1,1,little:1,{'little': 1}
Vanity_Fair,crebillon,2,3,"graceful:1, fantastic:1, younger:1","{'graceful': 1, 'fantastic': 1, 'younger': 1}"
Vanity_Fair,cupid,2,2,"little:1, poor:1","{'little': 1, 'poor': 1}"
Vanity_Fair,cynthia,1,1,haggard:1,{'haggard': 1}
Vanity_Fair,dale,2,1,sweet:1,{'sweet': 1}
Vanity_Fair,dammy,2,1,alarmed:1,{'alarmed': 1}
Vanity_Fair,david,2,1,little:1,{'little': 1}
Vanity_Fair,desdemona,1,2,"tired:1, angry:1","{'tired': 1, 'angry': 1}"
Vanity_Fair,deuceace,2,1,honourable:1,{'honourable': 1}
Vanity_Fair,dobbin,2,40,"honest:5, major:5, old:4, poor:3, young:2","{'young': 2, 'poor': 3, 'honest': 5, 'addicted': 1, 'attentive': 1, 'hearted': 1, 'frightened': 1, 'eager': 1, 'alarmed': 1, 'anxious': 1, 'old': 4, 'pale': 1, 'grave': 1, 'dear': 1, 'cruel': 1, 'last': 1, 'pleased': 2, 'justified': 1, 'hypocritical': 1, 'unfortunate': 1, 'major': 5, 'second': 1, 'impatient': 1, 'elated': 1, 'high': 1}"
Vanity_Fair,don giovanni,2,2,regular:2,{'regular': 2}
Vanity_Fair,don juan,2,1,popular:1,{'popular': 1}
Vanity_Fair,emily,1,3,"senior:1, precious:1, indebted:1","{'senior': 1, 'precious': 1, 'indebted': 1}"
Vanity_Fair,emmy,1,45,"poor:11, little:10, happy:2, behindhand:1, sad:1","{'little': 10, 'poor': 11, 'behindhand': 1, 'sad': 1, 'old': 1, 'shy': 1, 'suspicious': 1, 'good': 1, 'attentive': 1, 'dear': 1, 'jealous': 1, 'ignorant': 1, 'aware': 1, 'long': 1, 'prosperous': 1, 'happy': 2, 'pleased': 1, 'timid': 1, 'alive': 1, 'miserable': 1, 'simple': 1, 'absurd': 1, 'lively': 1, 'absent': 1, 'glad': 1}"
Vanity_Fair,faith,1,3,"resolute:1, bad:1, old:1","{'resolute': 1, 'bad': 1, 'old': 1}"
Vanity_Fair,fanny,1,1,worse:1,{'worse': 1}
Vanity_Fair,fipps,2,1,little:1,{'little': 1}
Vanity_Fair,firkin,2,6,"poor:1, dangerous:1, impressed:1, invaluable:1, jealous:1","{'poor': 1, 'dangerous': 1, 'impressed': 1, 'invaluable': 1, 'jealous': 1, 'late': 1}"
Vanity_Fair,flora,1,1,old:1,{'old': 1}
Vanity_Fair,flowerdew,1,2,"small:1, slight:1","{'small': 1, 'slight': 1}"
Vanity_Fair,fogey,2,1,interested:1,{'interested': 1}
Vanity_Fair,fred,2,2,"disinterested:1, anxious:1","{'disinterested': 1, 'anxious': 1}"
Vanity_Fair,frederick,2,2,"great:1, little:1","{'great': 1, 'little': 1}"
Vanity_Fair,friday,1,1,next:1,{'next': 1}
Vanity_Fair,gal,1,7,"fine:3, dem:1, devilish:1, good:1, little:1","{'dem': 1, 'fine': 3, 'devilish': 1, 'good': 1, 'little': 1}"
Vanity_Fair,george,2,35,"poor:7, elder:4, delighted:2, pleased:2, dear:2","{'familiar': 1, 'irresistible': 1, 'poor': 7, 'frequent': 1, 'great': 1, 'delighted': 2, 'generous': 1, 'quiet': 1, 'humane': 1, 'disappointed': 1, 'pleased': 2, 'proud': 1, 'dear': 2, 'welcome': 1, 'occupied': 1, 'last': 1, 'accustomed': 1, 'angry': 1, 'dead': 1, 'little': 2, 'elder': 4, 'ornament': 1}"
Vanity_Fair,george iv,2,1,great:1,{'great': 1}
Vanity_Fair,georgy,2,7,"little:3, present:2, glad:1, tired:1","{'little': 3, 'glad': 1, 'tired': 1, 'present': 2}"
Vanity_Fair,glorvina,1,3,"afraid:1, happy:1, odious:1","{'afraid': 1, 'happy': 1, 'odious': 1}"
Vanity_Fair,glory,1,1,military:1,{'military': 1}
Vanity_Fair,glowry,1,2,"ignorant:1, indifferent:1","{'ignorant': 1, 'indifferent': 1}"
Vanity_Fair,godpapa,2,1,dear:1,{'dear': 1}
Vanity_Fair,goliath,2,1,fancy:1,{'fancy': 1}
Vanity_Fair,grace,1,8,"killing:1, long:1, infallible:1, proper:1, tolerable:1","{'killing': 1, 'long': 1, 'infallible': 1, 'proper': 1, 'tolerable': 1, 'decent': 1, 'utmost': 1, 'much': 1}"
Vanity_Fair,grandpapa,2,1,surprised:1,{'surprised': 1}
Vanity_Fair,guy,2,2,"tremendous:1, old:1","{'tremendous': 1, 'old': 1}"
Vanity_Fair,gwendoline,1,2,"dear:1, young:1","{'dear': 1, 'young': 1}"
Vanity_Fair,harry,2,1,alive:1,{'alive': 1}
Vanity_Fair,he,2,518,"glad:15, good:13, kind:11, ashamed:11, proud:10","{'proud': 10, 'drunk': 2, 'kind': 11, 'good': 13, 'rich': 5, 'handsome': 2, 'young': 1, 'lonely': 3, 'lazy': 3, 'vain': 4, 'communicative': 6, 'shy': 3, 'big': 4, 'light': 2, 'talkative': 1, 'witty': 1, 'surprised': 4, 'awake': 4, 'asleep': 4, 'minded': 4, 'ashamed': 11, 'quick': 2, 'modest': 2, 'selfish': 1, 'willing': 2, 'clean': 2, 'open': 1, 'unconscious': 3, 'respectful': 4, 'sure': 9, 'better': 4, 'tough': 2, 'dead': 2, 'right': 2, 'pompous': 4, 'pale': 6, 'silent': 7, 'busy': 4, 'sociable': 2, 'fond': 7, 'fain': 1, 'pleased': 4, 'adept': 2, 'present': 1, 'intimate': 4, 'welcome': 4, 'clear': 2, 'sorry': 2, 'high': 2, 'generous': 7, 'wrong': 3, 'content': 4, 'clever': 2, 'wicked': 3, 'tired': 1, 'famous': 4, 'furious': 4, 'wild': 6, 'deaf': 2, 'affectionate': 2, 'wise': 4, 'dull': 2, 'united': 2, 'absent': 2, 'melancholy': 2, 'disturbed': 1, 'unhappy': 1, 'useful': 2, 'dissolute': 2, 'poor': 3, 'ready': 7, 'determined': 3, 'greatest': 2, 'best': 4, 'anxious': 6, 'humble': 1, 'civil': 3, 'guilty': 6, 'bent': 2, 'sick': 2, 'fatter': 2, 'radiant': 2, 'miserable': 1, 'incapable': 2, 'able': 7, 'likely': 1, 'aware': 5, 'glad': 15, 'bland': 2, 'attentive': 2, 'certain': 1, 'interested': 2, 'vous': 2, 'savage': 1, 'plain': 1, 'honest': 2, 'happy': 9, 'angry': 7, 'constant': 2, 'confused': 2, 'red': 6, 'coarse': 2, 'affected': 2, 'capable': 1, 'favourite': 2, 'kindest': 2, 'haired': 2, 'bald': 2, 'elegant': 2, 'delighted': 2, 'alone': 2, 'green': 2, 'reckless': 2, 'unworthy': 2, 'fit': 10, 'pleasant': 2, 'timid': 1, 'amazed': 2, 'mad': 2, 'quiet': 2, 'about': 3, 'fine': 1, 'friendly': 2, 'lively': 2, 'facetious': 2, 'skilful': 2, 'serréd': 2, 'worth': 2, 'terrified': 1, 'alive': 2, 'odious': 2, 'happiest': 2, 'beautiful': 2, 'happier': 2, 'old': 5, 'indebted': 1, 'orthodox': 2, 'next': 2, 'familiar': 3, 'full': 3, 'great': 4, 'indignant': 2, 'little': 1, 'elated': 2, 'safe': 2, 'large': 2, 'heavy': 2, 'sad': 2, 'sadder': 1, 'solitary': 1, 'depressed': 2, 'sulky': 2, 'surly': 2, 'agitated': 1, 'careless': 2, 'broken': 1, 'inclined': 2, 'free': 3, 'thinner': 2, 'eager': 2, 'unable': 1, 'speechless': 2, 'fatigued': 2, 'cold': 2, 'married': 1, 'consumptive': 2, 'thin': 1, 'jealous': 2, 'unprosperous': 2, 'sweet': 2, 'unsuccessful': 2, 'respected': 1, 'disreputable': 2, 'fair': 2, 'dark': 2, 'violent': 2, 'dexterous': 2, 'round': 2, 'much': 2, 'slow': 2, 'weak': 2}"
Vanity_Fair,hercules,2,1,honest:1,{'honest': 1}
Vanity_Fair,hester,1,2,"eager:1, little:1","{'eager': 1, 'little': 1}"
Vanity_Fair,hope,1,5,"great:1, unhappy:1, well:1, wrong:1, future:1","{'great': 1, 'unhappy': 1, 'well': 1, 'wrong': 1, 'future': 1}"
Vanity_Fair,iphigenia,1,1,slain:1,{'slain': 1}
Vanity_Fair,isidor,2,1,furious:1,{'furious': 1}
Vanity_Fair,jack,2,1,gilt:1,{'gilt': 1}
Vanity_Fair,james,2,7,"poor:3, sweet:1, young:1, guilty:1, unconscious:1","{'sweet': 1, 'poor': 3, 'young': 1, 'guilty': 1, 'unconscious': 1}"
Vanity_Fair,jane,1,24,"poor:3, little:2, good:2, old:1, gentle:1","{'old': 1, 'gentle': 1, 'sweet': 1, 'dear': 1, 'nice': 1, 'natured': 1, 'little': 2, 'good': 2, 'soft': 1, 'poor': 3, 'pretty': 1, 'content': 1, 'useful': 1, 'clear': 1, 'obedient': 1, 'aware': 1, 'other': 1, 'inferior': 1, 'odd': 1, 'ill': 1}"
Vanity_Fair,jane grey,1,2,"poor:1, gentle:1","{'poor': 1, 'gentle': 1}"
Vanity_Fair,janey,1,1,little:1,{'little': 1}
Vanity_Fair,jemima,1,2,"first:1, poor:1","{'first': 1, 'poor': 1}"
Vanity_Fair,jemima pinkerton,1,1,natured:1,{'natured': 1}
Vanity_Fair,jim,2,1,poor:1,{'poor': 1}
Vanity_Fair,joe,2,3,"inclined:1, poor:1, lonely:1","{'inclined': 1, 'poor': 1, 'lonely': 1}"
Vanity_Fair,john,2,1,old:1,{'old': 1}
Vanity_Fair,john sedley,2,8,"old:6, prostrate:1, florid:1","{'old': 6, 'prostrate': 1, 'florid': 1}"
Vanity_Fair,jos,2,22,"asleep:3, splendid:2, pleased:2, sure:1, alone:1","{'sure': 1, 'alone': 1, 'wonderful': 1, 'splendid': 2, 'alarmed': 1, 'late': 1, 'asleep': 3, 'pleased': 2, 'wild': 1, 'vain': 1, 'glad': 1, 'old': 1, 'stupid': 1, 'gratified': 1, 'delighted': 1, 'willing': 1, 'interested': 1, 'visible': 1}"
Vanity_Fair,joseph,2,6,"dear:2, married:1, interested:1, wonderful:1, poor:1","{'married': 1, 'interested': 1, 'dear': 2, 'wonderful': 1, 'poor': 1}"
Vanity_Fair,lad,2,15,"little:3, gawky:1, handsome:1, poor:1, bewildered:1","{'gawky': 1, 'handsome': 1, 'poor': 1, 'bewildered': 1, 'good': 1, 'silent': 1, 'awkward': 1, 'bashful': 1, 'little': 3, 'clever': 1, 'young': 1, 'tall': 1, 'fine': 1}"
Vanity_Fair,laura,1,1,married:1,{'married': 1}
Vanity_Fair,laura martin,1,2,little:2,{'little': 2}
Vanity_Fair,little amelia,1,29,"little:14, poor:6, stupid:1, awkward:1, guilty:1","{'little': 14, 'poor': 6, 'stupid': 1, 'awkward': 1, 'guilty': 1, 'agreeable': 1, 'insignificant': 1, 'dear': 1, 'timid': 1, 'happy': 1, 'other': 1}"
Vanity_Fair,little becky,1,8,"little:5, dauntless:1, brilliant:1, poor:1","{'dauntless': 1, 'little': 5, 'brilliant': 1, 'poor': 1}"
Vanity_Fair,little george,2,7,"little:6, likely:1","{'little': 6, 'likely': 1}"
Vanity_Fair,little georgy,2,10,little:10,{'little': 10}
Vanity_Fair,lucifer,2,1,live:1,{'live': 1}
Vanity_Fair,maria,1,2,"worth:1, sweet:1","{'worth': 1, 'sweet': 1}"
Vanity_Fair,mark,2,4,"good:1, dark:1, red:1, rare:1","{'good': 1, 'dark': 1, 'red': 1, 'rare': 1}"
Vanity_Fair,marry,1,4,"proper:1, better:1, younger:1, prettier:1","{'proper': 1, 'better': 1, 'younger': 1, 'prettier': 1}"
Vanity_Fair,mary,1,4,"eyed:1, little:1, happy:1, poor:1","{'eyed': 1, 'little': 1, 'happy': 1, 'poor': 1}"
Vanity_Fair,mary clapp,1,1,little:1,{'little': 1}
Vanity_Fair,matilda,1,6,"little:3, dearest:1, beloved:1, fond:1","{'dearest': 1, 'beloved': 1, 'little': 3, 'fond': 1}"
Vanity_Fair,medusa,1,1,great:1,{'great': 1}
Vanity_Fair,methusalem,2,1,old:1,{'old': 1}
Vanity_Fair,methuselah,2,1,old:1,{'old': 1}
Vanity_Fair,michael,2,1,great:1,{'great': 1}
Vanity_Fair,mick,2,2,"poor:1, honest:1","{'poor': 1, 'honest': 1}"
Vanity_Fair,minerva,1,2,"pompous:1, old:1","{'pompous': 1, 'old': 1}"
Vanity_Fair,miranda,1,1,kind:1,{'kind': 1}
Vanity_Fair,modesty,1,4,"perfect:2, dandified:1, engaging:1","{'dandified': 1, 'perfect': 2, 'engaging': 1}"
Vanity_Fair,nay,1,1,pleased:1,{'pleased': 1}
Vanity_Fair,pasha,2,1,egyptian:1,{'egyptian': 1}
Vanity_Fair,pauline,1,1,poor:1,{'poor': 1}
Vanity_Fair,peggy,1,3,"black:1, bigger:1, domineering:1","{'black': 1, 'bigger': 1, 'domineering': 1}"
Vanity_Fair,peggy malony,1,1,odious:1,{'odious': 1}
Vanity_Fair,pinner,2,2,"odious:1, rude:1","{'odious': 1, 'rude': 1}"
Vanity_Fair,polly,1,5,"lovely:1, impetuous:1, ready:1, little:1, young:1","{'lovely': 1, 'impetuous': 1, 'ready': 1, 'little': 1, 'young': 1}"
Vanity_Fair,raggles,2,4,"old:1, easy:1, honest:1, poor:1","{'old': 1, 'easy': 1, 'honest': 1, 'poor': 1}"
Vanity_Fair,raine,1,1,awful:1,{'awful': 1}
Vanity_Fair,ravdonn,2,1,charming:1,{'charming': 1}
Vanity_Fair,rawdon,2,76,"little:34, poor:7, honest:3, old:2, good:2","{'bad': 1, 'wicked': 1, 'happy': 1, 'abominable': 1, 'angry': 1, 'beloved': 1, 'fat': 1, 'old': 2, 'big': 1, 'affected': 1, 'poor': 7, 'good': 2, 'worth': 1, 'little': 34, 'lusty': 1, 'healthy': 1, 'honest': 3, 'handsome': 1, 'young': 1, 'red': 1, 'fond': 1, 'brilliant': 1, 'exclusive': 1, 'elder': 1, 'thankful': 1, 'black': 1, 'glad': 1, 'dear': 1, 'cruel': 2, 'better': 1, 'lucky': 1, 'miserable': 1}"
Vanity_Fair,rawdons,2,1,odious:1,{'odious': 1}
Vanity_Fair,rawdy,2,2,little:2,{'little': 2}
Vanity_Fair,rebecca,1,58,"little:6, poor:5, dear:3, affectionate:3, fond:3","{'loud': 1, 'beautiful': 1, 'beloved': 2, 'unprotected': 1, 'better': 1, 'modest': 1, 'interested': 2, 'poor': 5, 'dear': 3, 'gentle': 1, 'frightened': 1, 'old': 1, 'awake': 2, 'little': 6, 'affectionate': 3, 'ingenious': 1, 'gay': 1, 'tired': 1, 'ill': 1, 'kind': 1, 'fond': 3, 'comfortable': 1, 'married': 2, 'surprised': 1, 'clever': 1, 'spirited': 1, 'aware': 1, 'weary': 1, 'enchanting': 1, 'independent': 1, 'godless': 1, 'able': 1, 'right': 1, 'fit': 1, 'guilty': 1, 'frank': 1, 'grateful': 1, 'favourite': 1, 'satisfied': 1}"
Vanity_Fair,rebecca sharp,1,3,"strange:1, such:1, enormous:1","{'strange': 1, 'such': 1, 'enormous': 1}"
Vanity_Fair,rebecque,1,1,certain:1,{'certain': 1}
Vanity_Fair,reginald cuff,2,1,able:1,{'able': 1}
Vanity_Fair,regulus,2,1,young:1,{'young': 1}
Vanity_Fair,rhoda,1,2,dear:2,{'dear': 2}
Vanity_Fair,rosa,1,2,"eyed:1, little:1","{'eyed': 1, 'little': 1}"
Vanity_Fair,rosalind,1,2,"darker:1, stouter:1","{'darker': 1, 'stouter': 1}"
Vanity_Fair,rose,1,7,"pretty:2, happy:1, sure:1, poor:1, free:1","{'happy': 1, 'pretty': 2, 'sure': 1, 'poor': 1, 'free': 1, 'leafless': 1}"
Vanity_Fair,sambo,2,1,honest:1,{'honest': 1}
